,iterations,auroc,auprc
0,100.0,0.9145743251211265,0.8741317744324665
1,200.0,0.902394758974813,0.8702582184918275
2,300.0,0.898324456802159,0.8631698114120381
3,400.0,0.8861286485654288,0.8439870579934711
4,500.0,0.8861256746615498,0.8448637713118454
5,600.0,0.8861183542827705,0.8411553610593085
6,700.0,0.8942611318655287,0.859081677087366
7,800.0,0.8983194240417482,0.8600622296158763
8,900.0,0.8901955765009893,0.8547582753502722
