,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8899082568807339,0.7886178861788617,8.940696716308594e-08
2,0.8888888888888888,0.7804878048780488,5.364418029785156e-07
3,0.8878504672897196,0.7723577235772358,0.0542542040348053
4,0.8867924528301887,0.7642276422764228,0.2960227131843567
5,0.8952380952380953,0.7642276422764228,0.6282374858856201
6,0.9484536082474226,0.7479674796747967,0.9268651604652405
7,0.9479166666666666,0.7398373983739838,0.9436284303665161
8,0.9473684210526315,0.7317073170731707,0.9764527678489685
9,0.9468085106382979,0.7235772357723578,0.9935899972915649
10,0.946236559139785,0.7154471544715447,0.9946200847625732
11,0.9565217391304348,0.7154471544715447,0.9967470765113831
12,0.9560439560439561,0.7073170731707317,0.9995708465576172
13,0.9555555555555556,0.6991869918699187,0.9995709657669067
14,0.9550561797752809,0.6910569105691057,0.9999539852142334
15,0.9545454545454546,0.6829268292682927,0.9999578595161438
16,0.9540229885057471,0.6747967479674797,0.9999993443489075
17,0.9534883720930233,0.6666666666666666,0.9999999403953552
18,0.9529411764705882,0.6585365853658537,1.0
19,1.0,0.0,
