,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8888888888888888,0.7804878048780488,8.344650268554688e-06
2,0.897196261682243,0.7804878048780488,0.00017529726028442383
3,0.8962264150943396,0.7723577235772358,0.01650291681289673
4,0.8952380952380953,0.7642276422764228,0.6264853477478027
5,0.9368421052631579,0.7235772357723578,0.8070696592330933
6,0.9361702127659575,0.7154471544715447,0.9698803424835205
7,0.9354838709677419,0.7073170731707317,0.997803270816803
8,0.9456521739130435,0.7073170731707317,0.9994613528251648
9,0.9560439560439561,0.7073170731707317,0.9997310042381287
10,0.9555555555555556,0.6991869918699187,0.9998562335968018
11,0.9550561797752809,0.6910569105691057,0.9999829530715942
12,0.9545454545454546,0.6829268292682927,0.9999998211860657
13,0.9540229885057471,0.6747967479674797,0.9999998807907104
14,0.9534883720930233,0.6666666666666666,1.0
15,1.0,0.0,
