,fpr,tpr,threshold
0,0.0,0.0,2.0
1,1.4068852966417647e-05,0.24390243902439024,1.0
2,1.4068852966417647e-05,0.25203252032520324,0.99999994
3,1.4068852966417647e-05,0.2764227642276423,0.9999999
4,1.4068852966417647e-05,0.3170731707317073,0.999999
5,1.4068852966417647e-05,0.3333333333333333,0.9999988
6,1.4068852966417647e-05,0.3983739837398374,0.99998575
7,2.8137705932835295e-05,0.3983739837398374,0.9999833
8,2.8137705932835295e-05,0.5121951219512195,0.9995233
9,4.2206558899252944e-05,0.5121951219512195,0.9994991
10,4.2206558899252944e-05,0.5609756097560976,0.9981169
11,5.627541186567059e-05,0.5609756097560976,0.9977646
12,5.627541186567059e-05,0.5691056910569106,0.9977217
13,7.034426483208824e-05,0.5691056910569106,0.99741286
14,7.034426483208824e-05,0.5934959349593496,0.99558014
15,8.441311779850589e-05,0.5934959349593496,0.994926
16,8.441311779850589e-05,0.6991869918699187,0.82459044
17,0.00011255082373134118,0.6991869918699187,0.7598041
18,0.00011255082373134118,0.7154471544715447,0.68506646
19,0.00012661967669775882,0.7154471544715447,0.67842036
20,0.00018289508856342943,0.7560975609756098,0.67677116
21,0.00018289508856342943,0.7642276422764228,0.6544756
22,0.00021103279449626473,0.7642276422764228,0.5054892
23,0.00021103279449626473,0.7804878048780488,0.33304918
24,0.0002673082063619353,0.7804878048780488,0.07531589
25,0.0002673082063619353,0.7886178861788617,0.0005149245
26,0.0003517213241604412,0.7886178861788617,2.9802322e-08
27,1.0,1.0,0.0
