,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8608695652173913,0.8048780487804879,5.960464477539063e-08
2,0.8596491228070176,0.7967479674796748,2.086162567138672e-07
3,0.8672566371681416,0.7967479674796748,0.002531886100769043
4,0.8660714285714286,0.7886178861788617,0.01790487766265869
5,0.8738738738738738,0.7886178861788617,0.1251976191997528
6,0.8727272727272727,0.7804878048780488,0.22539040446281433
7,0.8952380952380953,0.7642276422764228,0.23128163814544678
8,0.9038461538461539,0.7642276422764228,0.23986303806304932
9,0.912621359223301,0.7642276422764228,0.5402023196220398
10,0.9117647058823529,0.7560975609756098,0.7264167666435242
11,0.9108910891089109,0.7479674796747967,0.87798011302948
12,0.91,0.7398373983739838,0.9049587249755859
13,0.9090909090909091,0.7317073170731707,0.9975300431251526
14,0.9081632653061225,0.7235772357723578,0.9984466433525085
15,0.9072164948453608,0.7154471544715447,0.9991130828857422
16,0.9166666666666666,0.7154471544715447,0.9991796016693115
17,0.9157894736842105,0.7073170731707317,0.999504804611206
18,0.9148936170212766,0.6991869918699187,0.9998030662536621
19,0.9139784946236559,0.6910569105691057,0.9998347163200378
20,0.9239130434782609,0.6910569105691057,0.999916672706604
21,0.9230769230769231,0.6829268292682927,0.9999438524246216
22,0.9222222222222223,0.6747967479674797,0.9999731779098511
23,0.9213483146067416,0.6666666666666666,0.9999860525131226
24,0.9204545454545454,0.6585365853658537,0.9999864101409912
25,0.9195402298850575,0.6504065040650406,0.9999948740005493
26,0.9186046511627907,0.6422764227642277,0.9999964833259583
27,0.9176470588235294,0.6341463414634146,0.9999971985816956
28,0.9285714285714286,0.6341463414634146,0.9999995231628418
29,0.927710843373494,0.6260162601626016,0.9999995827674866
30,0.926829268292683,0.6178861788617886,0.9999997615814209
31,0.9259259259259259,0.6097560975609756,0.9999998211860657
32,0.925,0.6016260162601627,0.9999998807907104
33,0.9240506329113924,0.5934959349593496,1.0
34,1.0,0.0,
