,fpr,tpr,threshold
0,0.0,0.0,2.0
1,8.441311779850589e-05,0.5934959349593496,1.0
2,8.441311779850589e-05,0.6341463414634146,0.9999995
3,9.848197076492353e-05,0.6341463414634146,0.9999972
4,9.848197076492353e-05,0.6910569105691057,0.9999167
5,0.00011255082373134118,0.6910569105691057,0.9998347
6,0.00011255082373134118,0.7154471544715447,0.9991796
7,0.00012661967669775882,0.7154471544715447,0.9991131
8,0.00012661967669775882,0.7642276422764228,0.5402023
9,0.00015475738263059412,0.7642276422764228,0.23128164
10,0.00019696394152984707,0.7804878048780488,0.2253904
11,0.00019696394152984707,0.7886178861788617,0.12519762
12,0.00021103279449626473,0.7886178861788617,0.017904878
13,0.00021103279449626473,0.7967479674796748,0.002531886
14,0.00022510164746268236,0.7967479674796748,2.0861626e-07
15,0.00022510164746268236,0.8048780487804879,5.9604645e-08
16,1.0,1.0,0.0
