,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8738738738738738,0.7886178861788617,4.3004751205444336e-05
2,0.8818181818181818,0.7886178861788617,0.00032654404640197754
3,0.8899082568807339,0.7886178861788617,0.06806957721710205
4,0.8888888888888888,0.7804878048780488,0.24407199025154114
5,0.94,0.7642276422764228,0.29197463393211365
6,0.9393939393939394,0.7560975609756098,0.7490012645721436
7,0.9387755102040817,0.7479674796747967,0.8424913287162781
8,0.9381443298969072,0.7398373983739838,0.9745118618011475
9,0.9375,0.7317073170731707,0.9819115400314331
10,0.9368421052631579,0.7235772357723578,0.9970158338546753
11,0.9361702127659575,0.7154471544715447,0.997614860534668
12,0.9354838709677419,0.7073170731707317,0.9980928897857666
13,0.9347826086956522,0.6991869918699187,0.9981874227523804
14,0.945054945054945,0.6991869918699187,0.9995133876800537
15,0.9444444444444444,0.6910569105691057,0.999603271484375
16,0.9438202247191011,0.6829268292682927,0.9997843503952026
17,0.9431818181818182,0.6747967479674797,0.9998819828033447
18,0.9425287356321839,0.6666666666666666,0.9999147653579712
19,0.9418604651162791,0.6585365853658537,0.9999611377716064
20,0.9411764705882353,0.6504065040650406,0.9999895095825195
21,0.9404761904761905,0.6422764227642277,0.999991238117218
22,0.9518072289156626,0.6422764227642277,0.9999971389770508
23,0.9512195121951219,0.6341463414634146,0.9999989867210388
24,0.9506172839506173,0.6260162601626016,0.9999997615814209
25,0.9493670886075949,0.6097560975609756,0.9999998807907104
26,0.948051948051948,0.5934959349593496,1.0
27,1.0,0.0,
