,fpr,tpr,threshold
0,0.0,0.0,2.0
1,2.8137705932835295e-05,0.45528455284552843,1.0
2,2.8137705932835295e-05,0.4715447154471545,0.9999999
3,2.8137705932835295e-05,0.5203252032520326,0.9999875
4,4.2206558899252944e-05,0.5203252032520326,0.9999845
5,4.2206558899252944e-05,0.5284552845528455,0.9999613
6,5.627541186567059e-05,0.5284552845528455,0.9999602
7,5.627541186567059e-05,0.5853658536585366,0.9998107
8,7.034426483208824e-05,0.5853658536585366,0.99977654
9,7.034426483208824e-05,0.6504065040650406,0.99424326
10,8.441311779850589e-05,0.6504065040650406,0.9919778
11,8.441311779850589e-05,0.6585365853658537,0.99075043
12,9.848197076492353e-05,0.6585365853658537,0.98376226
13,9.848197076492353e-05,0.7154471544715447,0.9130939
14,0.00011255082373134118,0.7154471544715447,0.8907523
15,0.00011255082373134118,0.7642276422764228,0.5085988
16,0.00015475738263059412,0.7642276422764228,0.25557294
17,0.00018289508856342943,0.7804878048780488,0.24209216
18,0.00019696394152984707,0.7804878048780488,0.10729134
19,0.00019696394152984707,0.7967479674796748,0.016387403
20,0.00023917050042910002,0.7967479674796748,3.874302e-07
21,1.0,1.0,0.0
