,fpr,tpr,threshold
0,0.0,0.0,2.0
1,5.627541186567059e-05,0.5934959349593496,1.0
2,5.627541186567059e-05,0.6260162601626016,0.99999976
3,5.627541186567059e-05,0.6422764227642277,0.99999714
4,7.034426483208824e-05,0.6422764227642277,0.99999124
5,7.034426483208824e-05,0.6991869918699187,0.9995134
6,8.441311779850589e-05,0.6991869918699187,0.9981874
7,8.441311779850589e-05,0.7642276422764228,0.29197463
8,0.00016882623559701177,0.7804878048780488,0.24407199
9,0.00016882623559701177,0.7886178861788617,0.06806958
10,0.00019696394152984707,0.7886178861788617,4.300475e-05
11,1.0,1.0,0.0
