,fpr,tpr,threshold
0,0.0,0.0,2.0
1,7.034426483208824e-05,0.6178861788617886,1.0
2,8.441311779850589e-05,0.6341463414634146,0.9999999
3,8.441311779850589e-05,0.6504065040650406,0.9999996
4,8.441311779850589e-05,0.7317073170731707,0.9992769
5,0.00011255082373134118,0.7317073170731707,0.9924761
6,0.00011255082373134118,0.7560975609756098,0.9820023
7,0.00012661967669775882,0.7560975609756098,0.9767158
8,0.00012661967669775882,0.7886178861788617,0.87335324
9,0.00015475738263059412,0.7886178861788617,0.766164
10,0.00015475738263059412,0.8048780487804879,0.6380266
11,0.00019696394152984707,0.8048780487804879,0.4623143
12,0.00021103279449626473,0.8048780487804879,0.31764215
13,0.00023917050042910002,0.8130081300813008,0.22566566
14,0.00036579017712685887,0.8130081300813008,1.7881393e-07
15,1.0,1.0,0.0
