,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.26034063260340634,0.8699186991869918,3.44190820342329e-24
2,0.25853658536585367,0.8617886178861789,2.9802322387695312e-08
3,0.2697201017811705,0.8617886178861789,5.960464477539063e-08
4,0.2804232804232804,0.8617886178861789,8.940696716308594e-08
5,0.29120879120879123,0.8617886178861789,1.1920928955078125e-07
6,0.2969187675070028,0.8617886178861789,1.4901161193847656e-07
7,0.301994301994302,0.8617886178861789,1.7881393432617188e-07
8,0.3072463768115942,0.8617886178861789,2.086162567138672e-07
9,0.31176470588235294,0.8617886178861789,2.384185791015625e-07
10,0.3136094674556213,0.8617886178861789,2.980232238769531e-07
11,0.31736526946107785,0.8617886178861789,3.2782554626464844e-07
12,0.3183183183183183,0.8617886178861789,3.5762786865234375e-07
13,0.3202416918429003,0.8617886178861789,4.172325134277344e-07
14,0.3212121212121212,0.8617886178861789,4.76837158203125e-07
15,0.3231707317073171,0.8617886178861789,5.364418029785156e-07
16,0.3271604938271605,0.8617886178861789,5.662441253662109e-07
17,0.3281733746130031,0.8617886178861789,6.258487701416016e-07
18,0.32919254658385094,0.8617886178861789,6.854534149169922e-07
19,0.3333333333333333,0.8617886178861789,7.152557373046875e-07
20,0.334384858044164,0.8617886178861789,7.748603820800781e-07
21,0.33544303797468356,0.8617886178861789,8.344650268554688e-07
22,0.3375796178343949,0.8617886178861789,9.238719940185547e-07
23,0.33974358974358976,0.8617886178861789,1.0132789611816406e-06
24,0.3408360128617363,0.8617886178861789,1.1026859283447266e-06
25,0.3419354838709677,0.8617886178861789,1.3113021850585938e-06
26,0.34415584415584416,0.8617886178861789,1.341104507446289e-06
27,0.34527687296416937,0.8617886178861789,1.4901161193847656e-06
28,0.3464052287581699,0.8617886178861789,1.7285346984863281e-06
29,0.3475409836065574,0.8617886178861789,1.7881393432617188e-06
30,0.34868421052631576,0.8617886178861789,2.0265579223632812e-06
31,0.34983498349834985,0.8617886178861789,2.086162567138672e-06
32,0.3509933774834437,0.8617886178861789,2.115964889526367e-06
33,0.3521594684385382,0.8617886178861789,2.4437904357910156e-06
34,0.35333333333333333,0.8617886178861789,2.652406692504883e-06
35,0.35451505016722407,0.8617886178861789,2.8908252716064453e-06
36,0.35570469798657717,0.8617886178861789,2.9802322387695312e-06
37,0.3569023569023569,0.8617886178861789,3.0100345611572266e-06
38,0.3593220338983051,0.8617886178861789,3.546476364135742e-06
39,0.36054421768707484,0.8617886178861789,4.500150680541992e-06
40,0.363013698630137,0.8617886178861789,5.364418029785156e-06
41,0.3642611683848797,0.8617886178861789,5.632638931274414e-06
42,0.36551724137931035,0.8617886178861789,6.645917892456055e-06
43,0.36678200692041524,0.8617886178861789,6.67572021484375e-06
44,0.3680555555555556,0.8617886178861789,6.705522537231445e-06
45,0.3693379790940767,0.8617886178861789,6.884336471557617e-06
46,0.3719298245614035,0.8617886178861789,7.12275505065918e-06
47,0.3732394366197183,0.8617886178861789,7.62939453125e-06
48,0.375886524822695,0.8617886178861789,7.68899917602539e-06
49,0.37722419928825623,0.8617886178861789,8.910894393920898e-06
50,0.375,0.8536585365853658,9.179115295410156e-06
51,0.3763440860215054,0.8536585365853658,9.208917617797852e-06
52,0.3776978417266187,0.8536585365853658,1.0609626770019531e-05
53,0.37906137184115524,0.8536585365853658,1.0877847671508789e-05
54,0.3804347826086957,0.8536585365853658,1.093745231628418e-05
55,0.38321167883211676,0.8536585365853658,1.2755393981933594e-05
56,0.38461538461538464,0.8536585365853658,1.3053417205810547e-05
57,0.3860294117647059,0.8536585365853658,1.4096498489379883e-05
58,0.3874538745387454,0.8536585365853658,1.4573335647583008e-05
59,0.3888888888888889,0.8536585365853658,1.5228986740112305e-05
60,0.3903345724907063,0.8536585365853658,1.7315149307250977e-05
61,0.3917910447761194,0.8536585365853658,1.823902130126953e-05
62,0.39325842696629215,0.8536585365853658,1.9431114196777344e-05
63,0.39473684210526316,0.8536585365853658,1.9997358322143555e-05
64,0.39622641509433965,0.8536585365853658,2.3484230041503906e-05
65,0.3977272727272727,0.8536585365853658,2.6911497116088867e-05
66,0.39923954372623577,0.8536585365853658,2.8640031814575195e-05
67,0.40076335877862596,0.8536585365853658,2.8878450393676758e-05
68,0.40229885057471265,0.8536585365853658,3.612041473388672e-05
69,0.40384615384615385,0.8536585365853658,3.707408905029297e-05
70,0.40540540540540543,0.8536585365853658,3.853440284729004e-05
71,0.4069767441860465,0.8536585365853658,4.2051076889038086e-05
72,0.4085603112840467,0.8536585365853658,4.8667192459106445e-05
73,0.41015625,0.8536585365853658,4.9114227294921875e-05
74,0.4117647058823529,0.8536585365853658,5.6624412536621094e-05
75,0.41338582677165353,0.8536585365853658,5.677342414855957e-05
76,0.4150197628458498,0.8536585365853658,5.7250261306762695e-05
77,0.4166666666666667,0.8536585365853658,5.8978796005249023e-05
78,0.41832669322709165,0.8536585365853658,6.026029586791992e-05
79,0.42,0.8536585365853658,6.365776062011719e-05
80,0.42168674698795183,0.8536585365853658,6.783008575439453e-05
81,0.42338709677419356,0.8536585365853658,7.635354995727539e-05
82,0.4251012145748988,0.8536585365853658,7.814168930053711e-05
83,0.4268292682926829,0.8536585365853658,9.211897850036621e-05
84,0.42857142857142855,0.8536585365853658,0.0001035928726196289
85,0.430327868852459,0.8536585365853658,0.00010854005813598633
86,0.43209876543209874,0.8536585365853658,0.00012609362602233887
87,0.43388429752066116,0.8536585365853658,0.00014576315879821777
88,0.43568464730290457,0.8536585365853658,0.0001614093780517578
89,0.4375,0.8536585365853658,0.00018781423568725586
90,0.4393305439330544,0.8536585365853658,0.0001938939094543457
91,0.4411764705882353,0.8536585365853658,0.00019595026969909668
92,0.4430379746835443,0.8536585365853658,0.00021004676818847656
93,0.4449152542372881,0.8536585365853658,0.00021085143089294434
94,0.44680851063829785,0.8536585365853658,0.00023627281188964844
95,0.44871794871794873,0.8536585365853658,0.00025260448455810547
96,0.45064377682403434,0.8536585365853658,0.0002611875534057617
97,0.4525862068965517,0.8536585365853658,0.00031191110610961914
98,0.45454545454545453,0.8536585365853658,0.00037428736686706543
99,0.45652173913043476,0.8536585365853658,0.0004277229309082031
100,0.4585152838427948,0.8536585365853658,0.0004278123378753662
101,0.45614035087719296,0.8455284552845529,0.0004430413246154785
102,0.4581497797356828,0.8455284552845529,0.0004431009292602539
103,0.46017699115044247,0.8455284552845529,0.0004436671733856201
104,0.4622222222222222,0.8455284552845529,0.00047391653060913086
105,0.4642857142857143,0.8455284552845529,0.000492095947265625
106,0.4663677130044843,0.8455284552845529,0.0004984736442565918
107,0.46846846846846846,0.8455284552845529,0.0005336105823516846
108,0.47058823529411764,0.8455284552845529,0.0005568563938140869
109,0.4727272727272727,0.8455284552845529,0.0005734562873840332
110,0.4748858447488584,0.8455284552845529,0.0006819367408752441
111,0.47706422018348627,0.8455284552845529,0.0007495880126953125
112,0.4792626728110599,0.8455284552845529,0.000759810209274292
113,0.48148148148148145,0.8455284552845529,0.00099906325340271
114,0.48372093023255813,0.8455284552845529,0.001001894474029541
115,0.48598130841121495,0.8455284552845529,0.0010457336902618408
116,0.48826291079812206,0.8455284552845529,0.001100391149520874
117,0.49056603773584906,0.8455284552845529,0.00112229585647583
118,0.4928909952606635,0.8455284552845529,0.001122891902923584
119,0.49523809523809526,0.8455284552845529,0.0011610686779022217
120,0.49760765550239233,0.8455284552845529,0.0011985301971435547
121,0.5,0.8455284552845529,0.0013071298599243164
122,0.5024154589371981,0.8455284552845529,0.0014675557613372803
123,0.5048543689320388,0.8455284552845529,0.001493215560913086
124,0.5073170731707317,0.8455284552845529,0.0015060901641845703
125,0.5098039215686274,0.8455284552845529,0.001536726951599121
126,0.5123152709359606,0.8455284552845529,0.0015499889850616455
127,0.5148514851485149,0.8455284552845529,0.0017204880714416504
128,0.5174129353233831,0.8455284552845529,0.0018363595008850098
129,0.52,0.8455284552845529,0.001962333917617798
130,0.5226130653266332,0.8455284552845529,0.0025826990604400635
131,0.5252525252525253,0.8455284552845529,0.002697169780731201
132,0.5279187817258884,0.8455284552845529,0.0027399957180023193
133,0.5255102040816326,0.8373983739837398,0.0028204619884490967
134,0.5282051282051282,0.8373983739837398,0.003042876720428467
