,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.5697674418604651,0.7967479674796748,2.9802322387695312e-08
2,0.5672514619883041,0.7886178861788617,5.960464477539063e-08
3,0.5739644970414202,0.7886178861788617,8.940696716308594e-08
4,0.5773809523809523,0.7886178861788617,1.1920928955078125e-07
5,0.5808383233532934,0.7886178861788617,2.384185791015625e-07
6,0.5878787878787879,0.7886178861788617,2.682209014892578e-07
7,0.5853658536585366,0.7804878048780488,4.76837158203125e-07
8,0.588957055214724,0.7804878048780488,5.960464477539062e-07
9,0.5925925925925926,0.7804878048780488,1.2516975402832031e-06
10,0.5962732919254659,0.7804878048780488,1.3113021850585938e-06
11,0.6,0.7804878048780488,1.3709068298339844e-06
12,0.6037735849056604,0.7804878048780488,2.8908252716064453e-06
13,0.6075949367088608,0.7804878048780488,2.9206275939941406e-06
14,0.6114649681528662,0.7804878048780488,3.129243850708008e-06
15,0.6153846153846154,0.7804878048780488,3.3676624298095703e-06
16,0.6193548387096774,0.7804878048780488,6.4373016357421875e-06
17,0.6168831168831169,0.7723577235772358,7.599592208862305e-06
18,0.6209150326797386,0.7723577235772358,2.8640031814575195e-05
19,0.625,0.7723577235772358,6.365776062011719e-05
20,0.6291390728476821,0.7723577235772358,9.009242057800293e-05
21,0.6333333333333333,0.7723577235772358,9.140372276306152e-05
22,0.6375838926174496,0.7723577235772358,0.00012308359146118164
23,0.6418918918918919,0.7723577235772358,0.00014159083366394043
24,0.6462585034013606,0.7723577235772358,0.00019082427024841309
25,0.6438356164383562,0.7642276422764228,0.00020799040794372559
26,0.6482758620689655,0.7642276422764228,0.0002339184284210205
27,0.6527777777777778,0.7642276422764228,0.00024011731147766113
28,0.6573426573426573,0.7642276422764228,0.00039780139923095703
29,0.6619718309859155,0.7642276422764228,0.0005117952823638916
30,0.6666666666666666,0.7642276422764228,0.0006045699119567871
31,0.6714285714285714,0.7642276422764228,0.0007086396217346191
32,0.6690647482014388,0.7560975609756098,0.002341657876968384
33,0.6739130434782609,0.7560975609756098,0.0036424100399017334
34,0.6715328467153284,0.7479674796747967,0.004253268241882324
35,0.6691176470588235,0.7398373983739838,0.00563696026802063
36,0.674074074074074,0.7398373983739838,0.008990108966827393
37,0.6716417910447762,0.7317073170731707,0.017341822385787964
38,0.6766917293233082,0.7317073170731707,0.01938691735267639
39,0.6818181818181818,0.7317073170731707,0.021855533123016357
40,0.6870229007633588,0.7317073170731707,0.03499290347099304
41,0.6846153846153846,0.7235772357723578,0.11912137269973755
42,0.689922480620155,0.7235772357723578,0.14591774344444275
43,0.6953125,0.7235772357723578,0.1855519413948059
44,0.7007874015748031,0.7235772357723578,0.23671847581863403
45,0.7063492063492064,0.7235772357723578,0.24001920223236084
46,0.712,0.7235772357723578,0.3003084063529968
47,0.717741935483871,0.7235772357723578,0.313437819480896
48,0.7235772357723578,0.7235772357723578,0.3450830280780792
49,0.7295081967213115,0.7235772357723578,0.5602521300315857
50,0.7355371900826446,0.7235772357723578,0.6192858815193176
51,0.7416666666666667,0.7235772357723578,0.7177994251251221
52,0.7478991596638656,0.7235772357723578,0.7478582262992859
53,0.7542372881355932,0.7235772357723578,0.886052131652832
54,0.7606837606837606,0.7235772357723578,0.9431439638137817
55,0.7672413793103449,0.7235772357723578,0.9460641145706177
56,0.7739130434782608,0.7235772357723578,0.9490097761154175
57,0.7807017543859649,0.7235772357723578,0.9495962262153625
58,0.7876106194690266,0.7235772357723578,0.9591330289840698
59,0.7857142857142857,0.7154471544715447,0.9674767255783081
60,0.7927927927927928,0.7154471544715447,0.97091144323349
61,0.8,0.7154471544715447,0.9798906445503235
62,0.7981651376146789,0.7073170731707317,0.9934923648834229
63,0.8055555555555556,0.7073170731707317,0.9950838685035706
64,0.8130841121495327,0.7073170731707317,0.995553195476532
65,0.8207547169811321,0.7073170731707317,0.9997081756591797
66,0.8285714285714286,0.7073170731707317,0.9998859763145447
67,0.8365384615384616,0.7073170731707317,0.9999269247055054
68,0.8446601941747572,0.7073170731707317,0.9999697804450989
69,0.8529411764705882,0.7073170731707317,0.9999980926513672
70,0.8514851485148515,0.6991869918699187,0.9999990463256836
71,0.85,0.6910569105691057,0.9999992847442627
72,0.8484848484848485,0.6829268292682927,0.9999994039535522
73,0.8469387755102041,0.6747967479674797,0.9999996423721313
74,0.8556701030927835,0.6747967479674797,0.9999997019767761
75,0.8645833333333334,0.6747967479674797,0.9999997615814209
76,0.8736842105263158,0.6747967479674797,0.9999998211860657
77,0.8829787234042553,0.6747967479674797,0.9999998807907104
78,0.8924731182795699,0.6747967479674797,1.0
79,1.0,0.0,
