,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.00025323935339551765,0.7317073170731707,1.0
2,0.00028137705932835297,0.7317073170731707,0.9999993
3,0.00028137705932835297,0.7398373983739838,0.999998
4,0.0003517213241604412,0.7398373983739838,0.73105365
5,0.0003517213241604412,0.7479674796747967,0.6878903
6,0.00036579017712685887,0.7479674796747967,0.040592283
7,0.00036579017712685887,0.7642276422764228,3.260374e-05
8,0.00037985903009327647,0.7642276422764228,9.23872e-07
9,0.00039392788305969413,0.7723577235772358,5.9604645e-08
10,1.0,1.0,0.0
