,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.00014068852966417648,0.6910569105691057,1.0
2,0.00014068852966417648,0.7073170731707317,0.9999999
3,0.00021103279449626473,0.7073170731707317,0.9999849
4,0.00021103279449626473,0.7317073170731707,0.9997777
5,0.00022510164746268236,0.7317073170731707,0.9969072
6,0.00022510164746268236,0.7398373983739838,0.99116147
7,0.00033765247119402355,0.7398373983739838,0.89421713
8,0.00037985903009327647,0.7398373983739838,0.7848823
9,0.0004642721478917824,0.7398373983739838,0.2824394
10,0.0004642721478917824,0.7560975609756098,0.22757608
11,0.0006049606775559589,0.7560975609756098,0.007421583
12,0.0006049606775559589,0.7642276422764228,0.0070416927
13,0.0007315803542537177,0.7642276422764228,0.00047120452
14,0.0007315803542537177,0.7723577235772358,0.00035634637
15,0.0008019246190858059,0.7723577235772358,7.095933e-05
16,0.0008019246190858059,0.7804878048780488,4.246831e-05
17,0.0008159934720522236,0.7804878048780488,3.787875e-05
18,0.0008159934720522236,0.7886178861788617,3.3169985e-05
19,0.0008582000309514766,0.7886178861788617,1.32620335e-05
20,0.0008582000309514766,0.7967479674796748,1.30832195e-05
21,0.0009144754428171471,0.7967479674796748,5.155802e-06
22,0.0009426131487499824,0.7967479674796748,5.9604645e-07
23,0.0010129574135820706,0.7967479674796748,1.1920929e-07
24,0.001041095119514906,0.7967479674796748,8.940697e-08
25,0.0010692328254477412,0.8048780487804879,5.9604645e-08
26,0.0011114393843469942,0.8048780487804879,2.9802322e-08
27,1.0,1.0,0.0
