,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8317757009345794,0.7235772357723578,0.00026923418045043945
2,0.839622641509434,0.7235772357723578,0.0003833174705505371
3,0.8380952380952381,0.7154471544715447,0.006669878959655762
4,0.8365384615384616,0.7073170731707317,0.09846717119216919
5,0.8349514563106796,0.6991869918699187,0.22337698936462402
6,0.8333333333333334,0.6910569105691057,0.9937176704406738
7,0.8415841584158416,0.6910569105691057,0.9952813982963562
8,0.85,0.6910569105691057,0.9999996423721313
9,0.8585858585858586,0.6910569105691057,0.9999997615814209
10,0.8673469387755102,0.6910569105691057,1.0
11,1.0,0.0,
