,fpr,tpr,threshold
0,0.0,0.0,2.0
1,4.2206558899252944e-05,0.5853658536585366,1.0
2,4.2206558899252944e-05,0.6341463414634146,0.9999925
3,5.627541186567059e-05,0.6341463414634146,0.9999907
4,5.627541186567059e-05,0.6666666666666666,0.99996275
5,8.441311779850589e-05,0.6666666666666666,0.9995296
6,8.441311779850589e-05,0.6829268292682927,0.99927914
7,9.848197076492353e-05,0.6829268292682927,0.9989636
8,9.848197076492353e-05,0.6991869918699187,0.9976221
9,0.00012661967669775882,0.6991869918699187,0.99280614
10,0.00012661967669775882,0.7235772357723578,0.97155046
11,0.00015475738263059412,0.7235772357723578,0.89912343
12,0.00015475738263059412,0.7317073170731707,0.8639406
13,0.00019696394152984707,0.7317073170731707,0.82402825
14,0.00019696394152984707,0.7398373983739838,0.67520154
15,0.00037985903009327647,0.7398373983739838,0.18800408
16,0.00037985903009327647,0.7560975609756098,0.1508128
17,0.0005346164127238706,0.7560975609756098,0.022966027
18,0.0005346164127238706,0.7723577235772358,0.018334925
19,0.0006049606775559589,0.7723577235772358,0.0069903433
20,0.0006049606775559589,0.7804878048780488,0.005849302
21,0.0007737869131529706,0.7804878048780488,0.00028461218
22,0.0007737869131529706,0.7886178861788617,0.00028055906
23,0.0008300623250186412,0.7886178861788617,4.9561262e-05
24,0.0008300623250186412,0.7967479674796748,3.85046e-05
25,0.0009144754428171471,0.7967479674796748,3.8146973e-06
26,0.0009144754428171471,0.8048780487804879,2.2053719e-06
27,0.0009285442957835647,0.8048780487804879,1.1026859e-06
28,0.0009285442957835647,0.8130081300813008,1.013279e-06
29,0.000998888560615653,0.8130081300813008,2.3841858e-07
30,0.0010270262665484883,0.8130081300813008,1.7881393e-07
31,0.001041095119514906,0.8130081300813008,1.4901161e-07
32,0.0010973705313805765,0.8130081300813008,8.940697e-08
33,0.0011114393843469942,0.8130081300813008,5.9604645e-08
34,0.0011677147962126648,0.8130081300813008,2.9802322e-08
35,1.0,1.0,0.0
