,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.00014068852966417648,0.6747967479674797,1.0
2,0.00021103279449626473,0.6747967479674797,0.99999964
3,0.00021103279449626473,0.7073170731707317,0.9999981
4,0.00030951476526118823,0.7073170731707317,0.99349236
5,0.00030951476526118823,0.7154471544715447,0.97989064
6,0.00033765247119402355,0.7154471544715447,0.9674767
7,0.00033765247119402355,0.7235772357723578,0.959133
8,0.0005768229716231236,0.7235772357723578,0.11912137
9,0.0005768229716231236,0.7317073170731707,0.034992903
10,0.0006190295305223765,0.7317073170731707,0.017341822
11,0.0006190295305223765,0.7398373983739838,0.008990109
12,0.0006330983834887941,0.7398373983739838,0.0056369603
13,0.0006330983834887941,0.7560975609756098,0.00364241
14,0.0006471672364552118,0.7560975609756098,0.0023416579
15,0.0006471672364552118,0.7642276422764228,0.0007086396
16,0.0007315803542537177,0.7642276422764228,0.00020799041
17,0.0007315803542537177,0.7723577235772358,0.00019082427
18,0.0008300623250186412,0.7723577235772358,7.599592e-06
19,0.0008300623250186412,0.7804878048780488,6.4373016e-06
20,0.0009566820017164001,0.7804878048780488,4.7683716e-07
21,0.0009566820017164001,0.7886178861788617,2.682209e-07
22,0.0009848197076492353,0.7886178861788617,2.3841858e-07
23,0.0010129574135820706,0.7886178861788617,8.940697e-08
24,0.001041095119514906,0.7886178861788617,5.9604645e-08
25,0.001041095119514906,0.7967479674796748,2.9802322e-08
26,1.0,1.0,0.0
