,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.00011255082373134118,0.7317073170731707,1.0
2,0.00012661967669775882,0.7398373983739838,0.9999999
3,0.00012661967669775882,0.7479674796747967,0.9999883
4,0.00019696394152984707,0.7479674796747967,0.9839536
5,0.00019696394152984707,0.7723577235772358,0.87477934
6,0.00021103279449626473,0.7723577235772358,0.8226507
7,0.00021103279449626473,0.7804878048780488,0.7334006
8,0.00042206558899252945,0.7804878048780488,2.1845102e-05
9,0.00042206558899252945,0.7886178861788617,1.8835068e-05
10,0.0004502032949253647,0.7886178861788617,5.3942204e-06
11,0.0004502032949253647,0.7967479674796748,4.172325e-06
12,0.0004642721478917824,0.7967479674796748,7.748604e-07
13,0.0004642721478917824,0.8048780487804879,7.1525574e-07
14,0.0005627541186567059,0.8048780487804879,2.9802322e-08
15,1.0,1.0,0.0
