,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8333333333333334,0.7723577235772358,2.980232238769531e-07
2,0.831858407079646,0.7642276422764228,4.76837158203125e-07
3,0.8392857142857143,0.7642276422764228,1.1742115020751953e-05
4,0.8468468468468469,0.7642276422764228,6.511807441711426e-05
5,0.8454545454545455,0.7560975609756098,0.00015082955360412598
6,0.8440366972477065,0.7479674796747967,0.0030025243759155273
7,0.8518518518518519,0.7479674796747967,0.8799468874931335
8,0.8598130841121495,0.7479674796747967,0.9520641565322876
9,0.8679245283018868,0.7479674796747967,0.994823694229126
10,0.8761904761904762,0.7479674796747967,1.0
11,1.0,0.0,
