,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.35172413793103446,0.8292682926829268,2.9802322387695312e-08
2,0.3655913978494624,0.8292682926829268,5.960464477539063e-08
3,0.3709090909090909,0.8292682926829268,8.940696716308594e-08
4,0.3763837638376384,0.8292682926829268,1.1920928955078125e-07
5,0.38636363636363635,0.8292682926829268,1.4901161193847656e-07
6,0.39080459770114945,0.8292682926829268,1.7881393432617188e-07
7,0.3968871595330739,0.8292682926829268,2.086162567138672e-07
8,0.4031620553359684,0.8292682926829268,2.384185791015625e-07
9,0.408,0.8292682926829268,2.682209014892578e-07
10,0.41295546558704455,0.8292682926829268,3.5762786865234375e-07
11,0.41975308641975306,0.8292682926829268,4.172325134277344e-07
12,0.425,0.8292682926829268,4.76837158203125e-07
13,0.42677824267782427,0.8292682926829268,5.364418029785156e-07
14,0.42857142857142855,0.8292682926829268,5.662441253662109e-07
15,0.43037974683544306,0.8292682926829268,5.960464477539062e-07
16,0.4322033898305085,0.8292682926829268,6.258487701416016e-07
17,0.4340425531914894,0.8292682926829268,6.854534149169922e-07
18,0.4358974358974359,0.8292682926829268,7.450580596923828e-07
19,0.43776824034334766,0.8292682926829268,7.748603820800781e-07
20,0.4396551724137931,0.8292682926829268,8.940696716308594e-07
21,0.44155844155844154,0.8292682926829268,9.238719940185547e-07
22,0.4434782608695652,0.8292682926829268,1.1622905731201172e-06
23,0.44541484716157204,0.8292682926829268,1.1920928955078125e-06
24,0.44933920704845814,0.8292682926829268,1.2218952178955078e-06
25,0.45132743362831856,0.8292682926829268,1.9371509552001953e-06
26,0.4533333333333333,0.8292682926829268,2.0265579223632812e-06
27,0.45739910313901344,0.8292682926829268,2.086162567138672e-06
28,0.4594594594594595,0.8292682926829268,2.1457672119140625e-06
29,0.46153846153846156,0.8292682926829268,2.175569534301758e-06
30,0.4636363636363636,0.8292682926829268,2.5033950805664062e-06
31,0.4657534246575342,0.8292682926829268,2.5331974029541016e-06
32,0.46788990825688076,0.8292682926829268,2.8312206268310547e-06
33,0.4700460829493088,0.8292682926829268,3.039836883544922e-06
34,0.4722222222222222,0.8292682926829268,3.7550926208496094e-06
35,0.4744186046511628,0.8292682926829268,3.904104232788086e-06
36,0.4766355140186916,0.8292682926829268,4.082918167114258e-06
37,0.4788732394366197,0.8292682926829268,4.559755325317383e-06
38,0.4811320754716981,0.8292682926829268,5.245208740234375e-06
39,0.4834123222748815,0.8292682926829268,5.5730342864990234e-06
40,0.4857142857142857,0.8292682926829268,7.450580596923828e-06
41,0.4880382775119617,0.8292682926829268,8.13603401184082e-06
42,0.49038461538461536,0.8292682926829268,8.940696716308594e-06
43,0.48792270531400966,0.8211382113821138,9.834766387939453e-06
44,0.49029126213592233,0.8211382113821138,1.0222196578979492e-05
45,0.4926829268292683,0.8211382113821138,1.0788440704345703e-05
46,0.4950980392156863,0.8211382113821138,1.1175870895385742e-05
47,0.4975369458128079,0.8211382113821138,1.3738870620727539e-05
48,0.5,0.8211382113821138,1.4215707778930664e-05
49,0.5024875621890548,0.8211382113821138,1.5079975128173828e-05
50,0.505,0.8211382113821138,1.7881393432617188e-05
51,0.507537688442211,0.8211382113821138,2.0205974578857422e-05
52,0.51010101010101,0.8211382113821138,2.1904706954956055e-05
53,0.5126903553299492,0.8211382113821138,2.5033950805664062e-05
54,0.5153061224489796,0.8211382113821138,3.0666589736938477e-05
55,0.517948717948718,0.8211382113821138,3.88026237487793e-05
56,0.520618556701031,0.8211382113821138,4.4286251068115234e-05
57,0.5233160621761658,0.8211382113821138,4.634261131286621e-05
58,0.5260416666666666,0.8211382113821138,4.735589027404785e-05
59,0.5287958115183246,0.8211382113821138,5.307793617248535e-05
60,0.531578947368421,0.8211382113821138,6.03795051574707e-05
61,0.5343915343915344,0.8211382113821138,6.178021430969238e-05
62,0.5372340425531915,0.8211382113821138,6.54757022857666e-05
63,0.5401069518716578,0.8211382113821138,8.469820022583008e-05
64,0.543010752688172,0.8211382113821138,8.997321128845215e-05
65,0.5459459459459459,0.8211382113821138,0.00010478496551513672
66,0.5489130434782609,0.8211382113821138,0.00010910630226135254
67,0.5519125683060109,0.8211382113821138,0.00013500452041625977
68,0.554945054945055,0.8211382113821138,0.00014546513557434082
69,0.5580110497237569,0.8211382113821138,0.0001564621925354004
70,0.5611111111111111,0.8211382113821138,0.00017371773719787598
71,0.5642458100558659,0.8211382113821138,0.00018411874771118164
72,0.5674157303370787,0.8211382113821138,0.00020942091941833496
73,0.5706214689265536,0.8211382113821138,0.000240325927734375
74,0.5738636363636364,0.8211382113821138,0.0002467930316925049
75,0.5771428571428572,0.8211382113821138,0.00024768710136413574
76,0.5804597701149425,0.8211382113821138,0.0002690553665161133
77,0.5838150289017341,0.8211382113821138,0.0002821981906890869
78,0.5872093023255814,0.8211382113821138,0.00028821825981140137
79,0.5906432748538012,0.8211382113821138,0.00029164552688598633
80,0.5941176470588235,0.8211382113821138,0.0004127323627471924
81,0.5976331360946746,0.8211382113821138,0.0005781650543212891
