,fpr,tpr,threshold
0,0.0,0.0,2.0
1,9.848197076492353e-05,0.6422764227642277,1.0
2,9.848197076492353e-05,0.6504065040650406,0.9999999
3,9.848197076492353e-05,0.6666666666666666,0.9999997
4,9.848197076492353e-05,0.7154471544715447,0.99987423
5,0.00012661967669775882,0.7154471544715447,0.99965155
6,0.00012661967669775882,0.7317073170731707,0.9988402
7,0.00014068852966417648,0.7317073170731707,0.99872637
8,0.00014068852966417648,0.7398373983739838,0.9984554
9,0.00016882623559701177,0.7398373983739838,0.99127704
10,0.00016882623559701177,0.7479674796747967,0.98165125
11,0.00018289508856342943,0.7479674796747967,0.90881073
12,0.00018289508856342943,0.7560975609756098,0.75779194
13,0.00021103279449626473,0.7560975609756098,0.516964
14,0.00021103279449626473,0.7723577235772358,0.37898323
15,0.00022510164746268236,0.7723577235772358,0.26768708
16,0.00022510164746268236,0.7804878048780488,0.18536338
17,0.00023917050042910002,0.7804878048780488,0.13398582
18,0.00023917050042910002,0.7886178861788617,0.10777295
19,0.0002673082063619353,0.7886178861788617,0.07658005
20,0.0005064787067910353,0.8292682926829268,0.07259941
21,0.0008019246190858059,0.8292682926829268,8.967519e-05
22,0.0008019246190858059,0.8373983739837398,8.043647e-05
23,0.0010129574135820706,0.8373983739837398,1.4901161e-07
24,0.0010551639724813236,0.8373983739837398,1.1920929e-07
25,0.0010692328254477412,0.8373983739837398,2.9802322e-08
26,1.0,1.0,0.0
