,fpr,tpr,threshold
0,0.0,0.0,2.0
1,2.8137705932835295e-05,0.44715447154471544,1.0
2,2.8137705932835295e-05,0.4715447154471545,0.9999999
3,2.8137705932835295e-05,0.5040650406504065,0.9999965
4,2.8137705932835295e-05,0.5203252032520326,0.9999962
5,2.8137705932835295e-05,0.6097560975609756,0.99933565
6,5.627541186567059e-05,0.6097560975609756,0.999174
7,5.627541186567059e-05,0.6504065040650406,0.99586713
8,7.034426483208824e-05,0.6504065040650406,0.9950478
9,7.034426483208824e-05,0.6585365853658537,0.9945061
10,8.441311779850589e-05,0.6585365853658537,0.99412405
11,8.441311779850589e-05,0.6747967479674797,0.9930941
12,9.848197076492353e-05,0.6747967479674797,0.9903412
13,9.848197076492353e-05,0.6829268292682927,0.9887209
14,0.00012661967669775882,0.6829268292682927,0.9847075
15,0.00012661967669775882,0.7235772357723578,0.94600713
16,0.00014068852966417648,0.7235772357723578,0.9124894
17,0.00014068852966417648,0.7317073170731707,0.9070436
18,0.00018289508856342943,0.7317073170731707,0.7742946
19,0.00018289508856342943,0.7398373983739838,0.7234537
20,0.00019696394152984707,0.7398373983739838,0.49574387
21,0.00019696394152984707,0.7723577235772358,0.27215034
22,0.00022510164746268236,0.7723577235772358,0.24905601
23,0.00039392788305969413,0.8211382113821138,0.24794012
24,0.0014912984144402708,0.8211382113821138,9.834766e-06
25,0.0014912984144402708,0.8292682926829268,8.940697e-06
26,0.0017023312089365355,0.8292682926829268,2.0861626e-06
27,0.0017304689148693708,0.8292682926829268,2.026558e-06
28,0.001758606620802206,0.8292682926829268,1.2218952e-06
29,0.0017867443267350412,0.8292682926829268,1.1920929e-06
30,0.0019415017093656354,0.8292682926829268,4.7683716e-07
31,0.0019837082682648884,0.8292682926829268,4.172325e-07
32,0.002039983680130559,0.8292682926829268,3.5762787e-07
33,0.002124396797929065,0.8292682926829268,2.3841858e-07
34,0.002236947621660406,0.8292682926829268,1.7881393e-07
35,0.002279154180559659,0.8292682926829268,1.4901161e-07
36,0.0023776361513245825,0.8292682926829268,1.1920929e-07
37,0.0024901869750559237,0.8292682926829268,5.9604645e-08
38,0.0026449443576865178,0.8292682926829268,2.9802322e-08
39,1.0,1.0,0.0
