,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.00011255082373134118,0.7154471544715447,1.0
2,0.00011255082373134118,0.7317073170731707,0.99999785
3,0.00014068852966417648,0.7317073170731707,0.99793243
4,0.00014068852966417648,0.7398373983739838,0.99672604
5,0.00016882623559701177,0.7398373983739838,0.9937881
6,0.00016882623559701177,0.7479674796747967,0.984078
7,0.00021103279449626473,0.7479674796747967,0.83413434
8,0.00021103279449626473,0.7560975609756098,0.641928
9,0.00028137705932835297,0.7560975609756098,0.00013327599
10,0.00028137705932835297,0.7642276422764228,1.2546778e-05
11,0.00030951476526118823,0.7642276422764228,8.940697e-08
12,0.00030951476526118823,0.7804878048780488,2.9802322e-08
13,1.0,1.0,0.0
