,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.6923076923076923,0.8048780487804879,5.960464477539063e-08
2,0.6901408450704225,0.7967479674796748,8.940696716308594e-08
3,0.6950354609929078,0.7967479674796748,1.4901161193847656e-07
4,0.7,0.7967479674796748,1.7881393432617188e-07
5,0.697841726618705,0.7886178861788617,7.450580596923828e-07
6,0.7028985507246377,0.7886178861788617,2.473592758178711e-06
7,0.708029197080292,0.7886178861788617,2.8312206268310547e-06
8,0.7132352941176471,0.7886178861788617,3.6954879760742188e-06
9,0.7185185185185186,0.7886178861788617,5.7220458984375e-06
10,0.7238805970149254,0.7886178861788617,9.47713851928711e-06
11,0.7293233082706767,0.7886178861788617,9.953975677490234e-06
12,0.7348484848484849,0.7886178861788617,2.9802322387695312e-05
13,0.7404580152671756,0.7886178861788617,6.35683536529541e-05
14,0.7461538461538462,0.7886178861788617,7.042288780212402e-05
15,0.751937984496124,0.7886178861788617,9.21487808227539e-05
16,0.7578125,0.7886178861788617,9.819865226745605e-05
17,0.7637795275590551,0.7886178861788617,0.00034627318382263184
18,0.7698412698412699,0.7886178861788617,0.0006308555603027344
19,0.776,0.7886178861788617,0.0012697279453277588
20,0.7741935483870968,0.7804878048780488,0.002876967191696167
21,0.7723577235772358,0.7723577235772358,0.004641056060791016
22,0.7786885245901639,0.7723577235772358,0.007011502981185913
23,0.8017241379310345,0.7560975609756098,0.008961647748947144
24,0.808695652173913,0.7560975609756098,0.03474926948547363
25,0.8157894736842105,0.7560975609756098,0.06731361150741577
26,0.8230088495575221,0.7560975609756098,0.08879965543746948
27,0.8214285714285714,0.7479674796747967,0.10228654742240906
28,0.8288288288288288,0.7479674796747967,0.18325084447860718
29,0.8363636363636363,0.7479674796747967,0.22038832306861877
30,0.8440366972477065,0.7479674796747967,0.6448009610176086
31,0.8518518518518519,0.7479674796747967,0.7725170850753784
32,0.8598130841121495,0.7479674796747967,0.8642100095748901
33,0.8679245283018868,0.7479674796747967,0.9570484757423401
34,0.8666666666666667,0.7398373983739838,0.9584928750991821
35,0.8653846153846154,0.7317073170731707,0.9708505272865295
36,0.8737864077669902,0.7317073170731707,0.9965397119522095
37,0.8823529411764706,0.7317073170731707,0.9997429251670837
38,0.8811881188118812,0.7235772357723578,0.9998088479042053
39,0.89,0.7235772357723578,0.999884307384491
40,0.898989898989899,0.7235772357723578,0.9999334812164307
41,0.9081632653061225,0.7235772357723578,0.9999856948852539
42,0.9175257731958762,0.7235772357723578,0.9999994039535522
43,0.9270833333333334,0.7235772357723578,1.0
44,1.0,0.0,
