,fpr,tpr,threshold
0,0.0,0.0,2.0
1,0.0,0.37398373983739835,1.0
2,0.0,0.3983739837398374,0.9999998
3,1.4068852966417647e-05,0.3983739837398374,0.99999946
4,1.4068852966417647e-05,0.43089430894308944,0.99999833
5,1.4068852966417647e-05,0.44715447154471544,0.999998
6,1.4068852966417647e-05,0.5365853658536586,0.9999686
7,4.2206558899252944e-05,0.5365853658536586,0.9999516
8,4.2206558899252944e-05,0.5609756097560976,0.99992675
9,5.627541186567059e-05,0.5609756097560976,0.9999068
10,5.627541186567059e-05,0.6747967479674797,0.9975989
11,7.034426483208824e-05,0.6747967479674797,0.996724
12,7.034426483208824e-05,0.6991869918699187,0.987898
13,8.441311779850589e-05,0.6991869918699187,0.98698187
14,8.441311779850589e-05,0.7073170731707317,0.97955513
15,9.848197076492353e-05,0.7073170731707317,0.9260565
16,9.848197076492353e-05,0.7317073170731707,0.79627484
17,0.00012661967669775882,0.7317073170731707,0.70543313
18,0.00018289508856342943,0.7804878048780488,0.68572986
19,0.00018289508856342943,0.7886178861788617,0.67514193
20,0.00022510164746268236,0.7886178861788617,0.25820675
21,0.00022510164746268236,0.8292682926829268,2.1755695e-06
22,0.0002673082063619353,0.8292682926829268,2.9802322e-08
23,1.0,1.0,0.0
