,fpr,tpr,threshold
0,0.0,0.0,2.0
1,2.8137705932835295e-05,0.5853658536585366,1.0
2,4.2206558899252944e-05,0.6016260162601627,0.9999999
3,4.2206558899252944e-05,0.6829268292682927,0.9998777
4,5.627541186567059e-05,0.6829268292682927,0.99949545
5,5.627541186567059e-05,0.7073170731707317,0.99818087
6,7.034426483208824e-05,0.7073170731707317,0.998039
7,7.034426483208824e-05,0.7398373983739838,0.9841509
8,8.441311779850589e-05,0.7398373983739838,0.94109523
9,8.441311779850589e-05,0.7642276422764228,0.8283578
10,9.848197076492353e-05,0.7642276422764228,0.7929437
11,0.00018289508856342943,0.8130081300813008,0.5611421
12,0.00023917050042910002,0.8130081300813008,1.2665987e-05
13,1.0,1.0,0.0
