,fpr,tpr,threshold
0,0.0,0.0,2.0
1,5.627541186567059e-05,0.6747967479674797,1.0
2,5.627541186567059e-05,0.6910569105691057,0.9999999
3,5.627541186567059e-05,0.7154471544715447,0.9999985
4,7.034426483208824e-05,0.7154471544715447,0.9999969
5,7.034426483208824e-05,0.7235772357723578,0.99999547
6,8.441311779850589e-05,0.7235772357723578,0.9999953
7,8.441311779850589e-05,0.7560975609756098,0.9947779
8,9.848197076492353e-05,0.7560975609756098,0.5944659
9,0.00016882623559701177,0.7967479674796748,0.4102156
10,0.00018289508856342943,0.7967479674796748,0.22279704
11,1.0,1.0,0.0
