,precision,recall,threshold
0,0.0017274795651807534,1.0,0.0
1,0.8429752066115702,0.8292682926829268,2.9802322387695312e-08
2,0.85,0.8292682926829268,5.960464477539063e-08
3,0.8571428571428571,0.8292682926829268,8.940696716308594e-08
4,0.864406779661017,0.8292682926829268,2.175569534301758e-06
5,0.8632478632478633,0.8211382113821138,3.2782554626464844e-06
6,0.8620689655172413,0.8130081300813008,0.0004692375659942627
7,0.8608695652173913,0.8048780487804879,0.0016366541385650635
8,0.8596491228070176,0.7967479674796748,0.24815034866333008
9,0.8584070796460177,0.7886178861788617,0.2582067549228668
10,0.8660714285714286,0.7886178861788617,0.30086246132850647
11,0.8738738738738738,0.7886178861788617,0.5524587631225586
12,0.8818181818181818,0.7886178861788617,0.6751419305801392
13,0.8807339449541285,0.7804878048780488,0.6857298612594604
14,0.9090909090909091,0.7317073170731707,0.7054331302642822
15,0.9183673469387755,0.7317073170731707,0.7200813293457031
16,0.9278350515463918,0.7317073170731707,0.7962748408317566
17,0.9270833333333334,0.7235772357723578,0.8811706304550171
18,0.9263157894736842,0.7154471544715447,0.893380880355835
19,0.925531914893617,0.7073170731707317,0.9260565042495728
20,0.9354838709677419,0.7073170731707317,0.9795551300048828
21,0.9347826086956522,0.6991869918699187,0.9869818687438965
22,0.945054945054945,0.6991869918699187,0.9878979921340942
23,0.9444444444444444,0.6910569105691057,0.994583010673523
24,0.9438202247191011,0.6829268292682927,0.9953045845031738
25,0.9431818181818182,0.6747967479674797,0.996724009513855
26,0.9540229885057471,0.6747967479674797,0.9975988864898682
27,0.9534883720930233,0.6666666666666666,0.9980114698410034
28,0.9529411764705882,0.6585365853658537,0.998012900352478
29,0.9523809523809523,0.6504065040650406,0.9982464909553528
30,0.9518072289156626,0.6422764227642277,0.9987837672233582
31,0.9512195121951219,0.6341463414634146,0.9989529848098755
32,0.9506172839506173,0.6260162601626016,0.9990729093551636
33,0.95,0.6178861788617886,0.9994015693664551
34,0.9493670886075949,0.6097560975609756,0.9995414018630981
35,0.9487179487179487,0.6016260162601627,0.9996460676193237
36,0.948051948051948,0.5934959349593496,0.999792218208313
37,0.9473684210526315,0.5853658536585366,0.9998219013214111
38,0.9466666666666667,0.5772357723577236,0.9998619556427002
39,0.9459459459459459,0.5691056910569106,0.9998745918273926
40,0.9452054794520548,0.5609756097560976,0.9999067783355713
41,0.9583333333333334,0.5609756097560976,0.999926745891571
42,0.9577464788732394,0.5528455284552846,0.9999416470527649
43,0.9571428571428572,0.5447154471544715,0.9999510049819946
44,0.9565217391304348,0.5365853658536586,0.9999516010284424
45,0.9705882352941176,0.5365853658536586,0.9999649524688721
46,0.9850746268656716,0.5365853658536586,0.9999685883522034
47,0.9848484848484849,0.5284552845528455,0.9999709129333496
48,0.9846153846153847,0.5203252032520326,0.9999815225601196
49,0.984375,0.5121951219512195,0.9999821186065674
50,0.9841269841269841,0.5040650406504065,0.9999830722808838
51,0.9838709677419355,0.4959349593495935,0.9999837875366211
52,0.9836065573770492,0.4878048780487805,0.9999858140945435
53,0.9833333333333333,0.4796747967479675,0.999985933303833
54,0.9830508474576272,0.4715447154471545,0.999991238117218
55,0.9827586206896551,0.4634146341463415,0.999994158744812
56,0.9824561403508771,0.45528455284552843,0.9999961853027344
57,0.9821428571428571,0.44715447154471544,0.9999979734420776
58,0.9814814814814815,0.43089430894308944,0.9999983310699463
59,0.9811320754716981,0.42276422764227645,0.9999985694885254
60,0.9807692307692307,0.4146341463414634,0.999998927116394
61,0.9803921568627451,0.4065040650406504,0.9999992847442627
62,0.98,0.3983739837398374,0.999999463558197
63,1.0,0.3983739837398374,0.9999998211860657
64,1.0,0.3902439024390244,0.9999998807907104
65,1.0,0.3821138211382114,0.9999999403953552
66,1.0,0.37398373983739835,1.0
67,1.0,0.0,
