,fpr,tpr,threshold
101,0.10847085637108006,0.9512195121951219,0.0009413784571406631
102,0.1088085088422741,0.9512195121951219,0.0009388405894921393
103,0.10883664654820692,0.9512195121951219,0.0009387212198976418
104,0.11722168291619184,0.9512195121951219,0.0008874789799304517
105,0.11724982062212468,0.9512195121951219,0.000887455310328711
106,0.13141715555930725,0.9512195121951219,0.0008199440472679117
107,0.1314452932652401,0.9512195121951219,0.0008197846983917303
108,0.1427847887561727,0.9512195121951219,0.0007704609833564675
109,0.1427847887561727,0.959349593495935,0.0007704110365764062
110,0.1543353170416016,0.959349593495935,0.0007244605257509634
111,0.15436345474753443,0.959349593495935,0.0007244492222203
112,0.15865445490229182,0.959349593495935,0.0007084409797354862
113,0.15868259260822465,0.959349593495935,0.0007083957482315363
114,0.16530902235540737,0.959349593495935,0.0006864478240358136
115,0.1653371600613402,0.959349593495935,0.0006864463097517351
116,0.16703949127027673,0.959349593495935,0.0006807893944501451
117,0.16706762897620958,0.959349593495935,0.0006807613073741522
118,0.1721746226030192,0.959349593495935,0.0006642217003202617
119,0.17223089801488484,0.959349593495935,0.0006642118715363407
120,0.19509278408531353,0.959349593495935,0.0006001832255555916
121,0.19512092179124635,0.959349593495935,0.0006001339887428615
122,0.20741709928389537,0.959349593495935,0.0005709249047303157
123,0.20741709928389537,0.967479674796748,0.0005708998398111991
124,0.21511276185652584,0.967479674796748,0.000554773936378484
125,0.21514089956245866,0.967479674796748,0.0005547554576886669
126,0.22211905063380183,0.967479674796748,0.0005407705486497107
127,0.22214718833973465,0.967479674796748,0.0005407630275835408
128,0.22382138184273837,0.967479674796748,0.0005373687914383946
129,0.2238495195486712,0.967479674796748,0.0005373376752067386
130,0.2279294869089323,0.967479674796748,0.0005299894760827926
131,0.22795762461486516,0.967479674796748,0.0005299711211009764
132,0.26206052420546155,0.967479674796748,0.00047292912920003573
133,0.26208866191139435,0.967479674796748,0.00047290389425316245
134,0.26774434080389425,0.967479674796748,0.0004647280969447048
135,0.2677724785098271,0.967479674796748,0.0004646707087316709
136,0.2692919146302002,0.967479674796748,0.00046248010665212304
137,0.26932005233613304,0.967479674796748,0.00046246439127265853
138,0.27625599684857693,0.967479674796748,0.0004524481142467821
139,0.2762841345545098,0.967479674796748,0.0004524462683570444
140,0.2948690893231475,0.967479674796748,0.00042773746912719036
141,0.29489722702908033,0.967479674796748,0.00042770993702153184
142,0.30056697477454664,0.967479674796748,0.0004206952989414953
143,0.3005951124804795,0.967479674796748,0.0004206942343607077
144,0.30283206010213987,0.967479674796748,0.0004178020134695849
145,0.3028601978080727,0.967479674796748,0.00041779532584131004
146,0.3078405717581846,0.967479674796748,0.0004122015420513246
147,0.3078405717581846,0.975609756097561,0.00041219774526533935
148,0.30945848984932256,0.975609756097561,0.0004104418045032996
149,0.3094866275552554,0.975609756097561,0.0004103860907672653
150,0.3188564836308896,0.975609756097561,0.0003998819473102109
151,0.3188846213368224,0.975609756097561,0.000399874336495819
152,0.33165913983032963,0.975609756097561,0.0003852365316045685
153,0.3316872775362625,0.975609756097561,0.0003852048018776997
154,0.34329408123355704,0.975609756097561,0.00037299285420671756
155,0.3433222189394899,0.975609756097561,0.0003729834661054741
156,0.3493014814502174,0.975609756097561,0.0003671043481460928
157,0.3493296191561502,0.975609756097561,0.00036709754801277214
158,0.34990644212777333,0.975609756097561,0.00036660209607468103
159,0.3499486486866726,0.975609756097561,0.0003665715433829307
160,0.35145401595407927,0.975609756097561,0.0003648794052954345
161,0.3514821536600121,0.975609756097561,0.00036483827910595436
162,0.35153842907187777,0.975609756097561,0.0003648145261826975
163,0.35153842907187777,0.983739837398374,0.0003647525164886001
164,0.3909452862308136,0.983739837398374,0.000325620346517859
165,0.39097342393674644,0.983739837398374,0.0003255887031830362
166,0.3969808241534068,0.983739837398374,0.00032044296339744607
167,0.3970089618593396,0.983739837398374,0.0003204330818455018
168,0.4176901757199736,0.983739837398374,0.00030142821313186834
169,0.4177183134259064,0.983739837398374,0.00030142634112346014
170,0.42655355308881665,0.983739837398374,0.00029381769285819295
171,0.42655355308881665,0.991869918699187,0.0002937822924256595
172,0.4399611699658127,0.991869918699187,0.0002827840027760752
173,0.43998930767174554,0.991869918699187,0.0002827829266475865
174,0.44346431435445066,0.991869918699187,0.0002800946031948301
175,0.4434924520603835,0.991869918699187,0.0002800661154567951
176,0.4689852136355323,0.991869918699187,0.0002598093937542729
177,0.46902742019443155,0.991869918699187,0.00025980649523284894
178,0.4750488892640583,0.991869918699187,0.00025503561900340856
179,0.47507702696999116,0.991869918699187,0.0002550326224891661
180,0.4805498107739276,0.991869918699187,0.00025115775800183297
181,0.4805498107739276,1.0,0.00025114220996619443
182,0.517480549810774,1.0,0.0002258944927309238
183,0.5175086875167068,1.0,0.00022588612458905116
184,0.5459840459207361,1.0,0.00020828851313799701
185,0.5460121836266689,1.0,0.0002082691134189453
186,0.5461388033033667,1.0,0.00020823062066067263
187,0.5461669410092995,1.0,0.00020821600402282046
188,0.5600528988871537,1.0,0.0002001880859001453
189,0.5600810365930866,1.0,0.00020017931879509786
190,0.57872226677359,1.0,0.00018925983267356042
191,0.5787504044795228,1.0,0.0001892491926133636
192,0.578961437274019,1.0,0.00018914906184729042
193,0.5789895749799518,1.0,0.0001891485645909171
194,0.6258951307699884,1.0,0.00016478558812888866
195,0.6259232684759212,1.0,0.0001647794325684518
196,0.6376004164380478,1.0,0.00015860994037983174
197,0.6376285541439807,1.0,0.00015860391964058002
198,0.6547081416452116,1.0,0.00015078324372111069
199,0.6547362793511445,1.0,0.0001507789013225498
200,0.6641342731327115,1.0,0.00014641529172172
201,0.6641624108386444,1.0,0.00014641484727490116
202,0.6725896537655285,1.0,0.00014230541393690321
203,0.6726177914714613,1.0,0.0001422976330383351
204,0.6753612177999128,1.0,0.0001409988950414408
205,0.6753893555058456,1.0,0.0001409853178482478
206,0.6834086016967037,1.0,0.00013707330863383743
207,0.6834367394026365,1.0,0.0001370685295061377
208,0.6906118544155095,1.0,0.00013353771422901215
209,0.6906399921214423,1.0,0.00013353616583286135
210,0.7063549008849308,1.0,0.00012646155022378124
211,0.7064533828556958,1.0,0.00012645832641110656
212,0.728358586924408,1.0,0.00011745926849901058
213,0.7283867246303409,1.0,0.00011744815978027976
214,0.7563696731805456,1.0,0.00010482051111587353
215,0.7563978108864784,1.0,0.0001048186196687045
216,0.7687080572320939,1.0,9.924966327151674e-05
217,0.7687361949380267,1.0,9.924684314124445e-05
218,0.7715499655313103,1.0,9.816869060889742e-05
219,0.7715781032372431,1.0,9.816617825489946e-05
220,0.808157120949929,1.0,8.290191165164347e-05
221,0.8081852586558618,1.0,8.290020250795616e-05
222,0.8793455169600023,1.0,5.598386631488855e-05
223,0.8793736546659351,1.0,5.598179391817415e-05
224,0.9591018444266239,1.0,2.4923475277415245e-05
225,0.9591299821325567,1.0,2.4912962394811126e-05
226,0.9651373823492171,1.0,2.173797737122262e-05
227,0.9651655200551499,1.0,2.1732349102837185e-05
228,0.9711869891247766,1.0,1.8271051975433907e-05
229,0.9712151268307095,1.0,1.8263433556194118e-05
230,0.989490566834086,1.0,3.008597547676462e-06
231,0.9895187045400189,1.0,2.9996421951188005e-06
232,0.9929515046638248,1.0,8.575264870818456e-07
233,0.9929796423697576,1.0,8.565451419749987e-07
234,0.9929937112227241,1.0,8.55566163843799e-07
235,0.9930359177816233,1.0,8.522028545792734e-07
236,0.9946679047257277,1.0,3.54069117202496e-07
237,0.9946960424316605,1.0,3.4193114424383454e-07
238,1.0,1.0,2.275918787394752e-12
